track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
19821123,decay,307.9077630348296,16.0,2.415673125,-92.54918981481481,5.345620886021347,Total,Total
19821123,incipient,509.79712815756545,12.0,2.4691791666666667,85.04629629629629,11.800859448091794,Total,Total
19821123,intensification,1029.6483510669239,50.0,3.2622212000000004,14.92523148148149,5.7202686170384665,Total,Total
19821123,intensification 2,96.50045394431024,7.0,3.04463,-33.6855158730159,3.8293830930281842,Total,Total
19821123,mature,258.1619779269654,16.0,3.24342375,-46.229745370370395,4.48197878345426,Total,Total
19821123,mature 2,34.227190938536324,2.0,2.96615,34.57175925925934,4.753776519241156,Total,Total
19821126,decay,2157.2971195059577,44.0,7.430329545454546,-54.09117213804715,13.619299996881045,Total,Total
19821126,decay 2,18.28992634869929,2.0,5.08961,-165.15624999999977,2.540267548430457,Total,Total
19821126,incipient,1527.433053163529,16.0,4.253628125,35.175057870370416,26.517934950755713,Total,Total
19821126,intensification,6472.6331172594855,102.0,4.3484903921568625,-8.75510620915033,17.626996506697946,Total,Total
19821126,intensification 2,836.7676779660383,7.0,3.3184042857142857,-92.22552910052913,33.2050665859539,Total,Total
19821126,mature,1751.2115078357629,23.0,7.166819130434782,33.42693236714976,21.14989743762999,Total,Total
19821126,mature 2,228.8098184562952,2.0,2.813505,-143.6284722222223,31.779141452263225,Total,Total
19821127,decay,40.58454922461074,3.0,7.124770000000001,77.14891975308625,3.757828631908402,Total,Total
19821127,incipient,189.67263449604908,12.0,6.489055833333333,72.53182870370374,4.390570242964099,Total,Total
19821127,intensification,847.4172016139975,50.0,5.1399023999999995,-79.2777777777778,4.707873342299986,Total,Total
19821127,intensification 2,49.87160979335501,7.0,6.853832857142857,-54.46924603174594,1.979032134656945,Total,Total
19821127,mature,398.68829534730514,11.0,3.473707272727273,-59.3045033670033,10.067886246144068,Total,Total
19821127,mature 2,17.932036929720866,2.0,6.582065,-98.25810185185179,2.490560684683454,Total,Total
19821129,incipient,361.86502643153875,5.0,1.282886,-55.12962962962966,20.10361257952993,Total,Total
19821130,decay,3907.652724122921,47.0,5.426319787234042,45.75083727344368,23.094874256045635,Total,Total
19821130,decay 2,107.23792410812185,2.0,6.2915,206.16319444444454,14.894156126128035,Total,Total
19821130,incipient,2021.867942047238,41.0,6.646237804878049,-73.6836607949413,13.698292290292942,Total,Total
19821130,intensification,9260.037053899143,145.0,6.756384551724138,-11.81138250319284,17.739534586013686,Total,Total
19821130,intensification 2,633.1822435264195,7.0,3.8789185714285717,80.01818783068785,25.126279505016647,Total,Total
19821130,mature,2206.066219066824,23.0,4.126942173913044,87.39834943639286,26.643311824478552,Total,Total
19821130,mature 2,174.88144300680727,2.0,4.123794999999999,40.78703703703697,24.289089306501012,Total,Total
19830001,decay,1688.4640227725733,44.0,6.377028181818182,-61.10637626262626,10.659495093261196,Total,Total
19830001,incipient,572.9961116174276,14.0,3.8324564285714287,23.86243386243383,11.368970468599755,Total,Total
19830001,intensification,3858.2199842294153,57.0,3.498245964912281,-22.702038661468478,18.80224163854491,Total,Total
19830001,intensification 2,304.20864103878364,7.0,3.6250842857142858,30.084325396825335,12.071771469793003,Total,Total
19830001,mature,1172.521767140964,16.0,4.69465125,120.4195601851852,20.356280679530624,Total,Total
19830001,mature 2,99.54142289818195,2.0,3.8831800000000003,63.29282407407418,13.825197624747494,Total,Total
19830002,decay,63.9920484060527,3.0,5.01258,-49.88425925925916,5.9251896672271025,Total,Total
19830002,incipient,415.28997055616287,12.0,5.21529,-16.517168209876427,9.613193762874142,Total,Total
19830002,intensification,1067.4868064786765,50.0,3.6042018000000002,-68.46226851851853,5.9304822582148695,Total,Total
19830002,intensification 2,58.126753183329974,7.0,4.678314285714285,-66.36243386243392,2.3066171898146814,Total,Total
19830002,mature,189.65977260830823,6.0,2.627178333333333,-125.90277777777784,8.780545028162418,Total,Total
19830002,mature 2,17.295700317148036,2.0,4.43679,-77.91666666666671,2.402180599603894,Total,Total
19830003,decay,1353.425414107291,19.0,2.696286842105263,-153.6507066276803,19.786921258878525,Total,Total
19830003,incipient,928.7732505735795,11.0,4.031328333333334,72.48947811447813,23.453869963979283,Total,Total
19830003,intensification,4966.678372692291,50.0,4.0973346,7.943055555555566,27.592657626068288,Total,Total
