track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
19991191,incipient,505.442436480688,7.0,3.6740114285714287,-93.926917989418,20.057239542884446,Total,Total
19991191,intensification,1409.2825260483364,16.0,2.263081875,-161.85329861111114,24.466710521672507,Total,Total
19991215,decay,995.5800551126172,13.0,6.185658461538462,-47.56143162393169,21.27307810069695,Total,Total
19991215,incipient,1460.045521299313,23.0,6.118059130434783,-58.73540660225437,17.633400015692185,Total,Total
19991215,intensification,2819.0597781053757,54.0,5.9105155555555555,-51.11947016460906,14.501336307126419,Total,Total
19991215,mature,604.2069819886793,8.0,6.4188275,-76.3179976851851,20.979409096829144,Total,Total
19991216,incipient,617.667053244204,7.0,6.004485714285714,0.7787698412698767,24.510597350960477,Total,Total
19991216,intensification,1778.4611065337674,19.0,4.134749473684211,-209.34758771929825,26.00089337037672,Total,Total
19991218,decay,2168.9848413367886,25.0,5.4742212,-6.43472222222221,24.099831570408764,Total,Total
19991218,incipient,2170.024924956966,25.0,5.671352,-3.823148148148173,24.111388055077402,Total,Total
19991218,intensification,7148.2530139382725,81.0,4.930624814814815,-15.289780521261997,24.513899224754024,Total,Total
19991218,mature,1249.7972561437837,13.0,5.478906153846154,56.3114316239316,26.705069575721875,Total,Total
19991219,incipient,160.19292469589183,7.0,3.1246728571428575,-58.85747354497356,6.356862091106819,Total,Total
19991219,intensification,340.09712292653865,10.0,2.7441240000000002,-64.60185185185185,9.447142303514964,Total,Total
19991220,decay,943.0690552445126,13.0,2.832140769230769,-90.69533475783474,20.151048188985314,Total,Total
19991220,incipient,1598.0276294370208,20.0,2.236689,27.13657407407406,22.19482818662529,Total,Total
19991220,intensification,2691.7432613004557,39.0,3.1442689743589747,25.18696581196581,19.171960550573047,Total,Total
19991220,mature,859.6428857881285,7.0,3.4292442857142857,-35.09755291005287,34.11281292810034,Total,Total
20000001,decay,703.6754107028704,13.0,6.710055384615385,131.44319800569804,15.035799373992958,Total,Total
20000001,incipient,969.7787342919526,23.0,7.135142173913044,-48.41082930756839,11.712303554250637,Total,Total
20000001,intensification,2911.282018287002,44.0,5.555442045454545,-118.93650042087545,18.3793056710038,Total,Total
20000001,mature,369.73031196184553,8.0,5.77382125,111.73321759259252,12.837858054230749,Total,Total
20000002,decay,625.9116201238129,13.0,1.9095784615384614,-86.78062678062682,13.37417991717549,Total,Total
20000002,incipient,714.401205409428,11.0,2.6991027272727273,53.38068181818182,18.040434480036062,Total,Total
20000002,intensification,1289.3478310107778,29.0,3.7066927586206897,-16.749680715197957,12.35007500968178,Total,Total
20000002,mature,533.7479767335403,7.0,2.744804285714286,-169.9669312169312,21.18047526720398,Total,Total
20000003,decay,147.18328762514716,13.0,6.5201153846153845,-48.42859686609684,3.1449420432723754,Total,Total
20000003,incipient,135.46704498122853,6.0,3.0260585714285715,71.84799382716045,6.271622452834654,Total,Total
20000003,intensification,785.8881887397973,29.0,5.180266551724138,134.39415708812263,7.527664643101507,Total,Total
20000003,mature,77.65937909395052,7.0,6.787872857142857,75.15542328042324,3.0817213926170846,Total,Total
20000004,decay,453.0781356879299,13.0,2.1801446153846156,18.808760683760706,9.681156745468588,Total,Total
20000004,incipient,229.83300410666925,13.0,2.0276507692307693,-28.428596866096864,4.910961626210881,Total,Total
20000004,intensification,879.7336534978691,25.0,1.630085,-8.193518518518523,9.774818372198546,Total,Total
20000004,mature,121.64051164293356,7.0,1.9954442857142856,23.02414021164019,4.827004430275141,Total,Total
20000005,decay,1864.0836906858067,13.0,1.8889869230769232,16.988069800569814,39.83084809157707,Total,Total
20000005,intensification,365.31577165935414,5.0,1.2224700000000002,68.67129629629633,20.2953206477419,Total,Total
20000005,mature,1066.1450037426164,7.0,1.5276414285714286,45.27777777777776,42.307341418357794,Total,Total
20000006,decay,1901.6797960894403,25.0,4.045132,36.1773148148148,21.129775512104896,Total,Total
20000006,incipient,1322.748110124765,18.0,3.423586111111111,88.6985596707819,20.41277947723403,Total,Total
20000006,intensification,5055.076683295307,67.0,4.800002794117647,-17.96106274184633,20.958029366895968,Total,Total
20000006,mature,961.9624100183037,13.0,3.532510769230769,26.3274572649573,20.554752350818458,Total,Total
20000007,decay,1970.126236263478,10.0,2.2480718181818182,111.32986111111113,54.725728785096614,Total,Total
20000007,incipient,1988.9011075752242,16.0,3.577869375,65.59678819444449,34.52953311762542,Total,Total
20000007,intensification,1841.902753374238,19.0,4.037733684210526,-29.152655945419156,26.928402827108744,Total,Total
